,english_tokens,is_polarize,polarity
37974,apos;well,False,Neu
37975,apos;with,False,Neu
37976,apos;youth,False,Neu
37977,apostles,False,Neu
37978,appenweier,False,Neu
37979,appetiser,False,Neu
37980,appetito,False,Neu
37981,appointees,False,Neu
37982,apportions,False,Neu
37983,appraises,False,Neu
37984,approachability,False,Neu
37985,apricot,False,Neu
37986,aprobación,False,Neu
37987,apron,False,Neu
37988,apropos,False,Neu
37989,aquacultures,False,Neu
37990,aqueduct,False,Neu
37991,aquiculture,False,Neu
37992,arabise,False,Neu
37993,arachnophobia,False,Neu
37994,arad,False,Neu
37995,aranjuez,False,Neu
37996,arap,False,Neu
37997,arat,False,Neu
37998,araujo,False,Neu
37999,arbed,False,Neu
38000,arbiters,False,Neu
38001,arbitrators,False,Neu
38002,arcachon,False,Neu
38003,archaeologist,False,Neu
38004,archduke,False,Neu
38005,archimedes,False,Neu
38006,architecturally,False,Neu
38007,ardenne,False,Neu
38008,ardennes,False,Neu
38009,arendshorst,False,Neu
38010,arequipa,False,Neu
38011,arf,False,Neu
38012,arfé,False,Neu
38013,argentineans,False,Neu
38014,argonauts,False,Neu
38015,argos,False,Neu
38016,argumentative,True,Neg
38017,arias,False,Neu
38018,arica,False,Neu
38019,aristocrats,False,Neu
38020,arma,False,Neu
38021,armageddon,False,Neu
38022,armani,False,Neu
38023,armes,False,Neu
38024,arndt,False,Neu
38025,arnold,False,Neu
38026,arosa,False,Neu
38027,arousa,False,Neu
38028,arraigned,False,Neu
38029,arrogated,False,Neu
38030,arrogates,False,Neu
38031,arrogating,False,Neu
38032,arroseur,False,Neu
38033,arrosé,False,Neu
38034,arrow,False,Neu
38035,ars,False,Neu
38036,arterial,False,Neu
38037,artes,False,Neu
38038,artfully,False,Neu
38039,artificiality,False,Neu
38040,artwork,False,Neu
38041,ascribable,False,Neu
38042,ashdod,False,Neu
38043,ashley,False,Neu
38044,ashtray,False,Neu
38045,ashworth,False,Neu
38046,aslef,False,Neu
38047,asmara-11,False,Neu
38048,asocial,False,Neu
38049,asphyxiation,False,Neu
38050,aspic,False,Neu
38051,aspirins,False,Neu
38052,assab,False,Neu
38053,assail,False,Neu
38054,assailant,False,Neu
38055,assay,False,Neu
38056,asselborn,False,Neu
38057,asses,False,Neu
38058,assignation,False,Neu
38059,associationism,False,Neu
38060,ast,False,Neu
38061,asteroid,False,Neu
38062,astibia,False,Neu
38063,astonishes,False,Neu
38064,astound,True,Pos
38065,astoundingly,True,Pos
38066,asymptomatic,False,Neu
38067,atavism,False,Neu
38068,atavistic,False,Neu
38069,ataxia,False,Neu
38070,atheism,False,Neu
38071,athenian,False,Neu
38072,athist,False,Neu
38073,atlases,False,Neu
38074,atmb,False,Neu
38075,atone,False,Neu
38076,atonement,False,Neu
38077,att3,False,Neu
38078,attachés,False,Neu
38079,attainability,False,Neu
38080,attainments,False,Neu
38081,attendants,False,Neu
38082,attenuated,False,Neu
38083,attorneys,False,Neu
38084,auch,False,Neu
38085,auchy,False,Neu
38086,auditable,False,Neu
38087,auditions,False,Neu
38088,auditory,False,Neu
38089,auf,False,Neu
38090,aughinish,False,Neu
38091,augsburg,False,Neu
38092,augusta,False,Neu
38093,aunt,False,Neu
38094,aunts,False,Neu
38095,aural,False,Neu
38096,aurelio,False,Neu
38097,autarchic,False,Neu
38098,autarchy,False,Neu
38099,authoring,False,Neu
38100,autocephalous,False,Neu
38101,automate,False,Neu
38102,autonomist,False,Neu
38103,autoridades,False,Neu
38104,autorità,False,Neu
38105,av,False,Neu
38106,avalanches,False,Neu
38107,avarice,False,Neu
38108,avi,False,Neu
38109,avianautica,False,Neu
38110,aviano,False,Neu
38111,avignon,False,Neu
38112,avocat,False,Neu
38113,avowedly,False,Neu
38114,awesome,True,Pos
38115,axel,False,Neu
38116,axiology,False,Neu
38117,axioms,False,Neu
38118,axle,False,Neu
38119,aymara,False,Neu
38120,ayrshire,False,Neu
38121,ayyad,False,Neu
38122,azeglio,False,Neu
38123,aznalcoyar,False,Neu
38124,aznavour,False,Neu
38125,aşçi,False,Neu
38126,b52s,False,Neu
38127,b92,False,Neu
38128,baader,False,Neu
38129,baathism,False,Neu
38130,baathist,False,Neu
38131,babacan,False,Neu
38132,babeş,False,Neu
38133,bable,False,Neu
38134,babylon,False,Neu
38135,bac,False,Neu
38136,bacardi,False,Neu
38137,bachelet,False,Neu
38138,bachelor,False,Neu
38139,bachir,False,Neu
38140,backbones,False,Neu
38141,backflow,False,Neu
38142,backpedal,False,Neu
38143,backtracked,False,Neu
38144,bacoma,False,Neu
38145,badger,False,Neu
38146,baghi,False,Neu
38147,bagpipe,False,Neu
38148,bagram,False,Neu
38149,bahadur,False,Neu
38150,bahar,False,Neu
38151,bahia,False,Neu
38152,baiba,False,Neu
38153,bailed,False,Neu
38154,bailout,True,Neg
38155,bails,False,Neu
38156,bainimarama,False,Neu
38157,bake,False,Neu
38158,baking,False,Neu
38159,bakori,False,Neu
38160,balcony,False,Neu
38161,baleful,False,Neu
38162,ballooning,False,Neu
38163,ballycastle,False,Neu
38164,balm,False,Neu
38165,baltasar,False,Neu
38166,balts,False,Neu
38167,bambi,False,Neu
38168,bamyan,False,Neu
38169,bancer,False,Neu
38170,banded,False,Neu
38171,bankwatch,False,Neu
38172,banlieues,False,Neu
38173,banna,False,Neu
38174,bantry,False,Neu
38175,baptists,False,Neu
38176,barajas,False,Neu
38177,barbarian,False,Neu
38178,barclay,False,Neu
38179,barcode,False,Neu
38180,bared,False,Neu
38181,barracking,False,Neu
38182,barre,False,Neu
38183,barrett,False,Neu
38184,barricade,False,Neu
38185,barricading,False,Neu
38186,barros,False,Neu
38187,barter,False,Neu
38188,baseload,False,Neu
38189,basmati,False,Neu
38190,bassa,False,Neu
38191,bather,False,Neu
38192,bathymetric,False,Neu
38193,bator,False,Neu
38194,batted,False,Neu
38195,battening,False,Neu
38196,battisti,False,Neu
38197,battlegroups,False,Neu
38198,battlements,True,Neg
38199,baulked,False,Neu
38200,bavarians,False,Neu
38201,bawi,False,Neu
38202,baydemir,False,Neu
38203,bays,False,Neu
38204,bazaiba,False,Neu
38205,bazin,False,Neu
38206,beac,False,Neu
38207,beaching,False,Neu
38208,beaked,False,Neu
38209,beamed,False,Neu
38210,beards,False,Neu
38211,bearskin,False,Neu
38212,beasaín,False,Neu
38213,beater,False,Neu
38214,beatification,False,Neu
38215,beatitudes,False,Neu
38216,beaver,False,Neu
38217,becalmed,False,Neu
38218,beckons,False,Neu
38219,bedded,False,Neu
38220,bedding,False,Neu
38221,bedfellows,False,Neu
38222,bedlam,False,Neu
38223,beefed,False,Neu
38224,beehives,False,Neu
38225,befalls,False,Neu
38226,begg,False,Neu
38227,beguiling,False,Neu
38228,beguin,False,Neu
38229,behalves,False,Neu
38230,behemoth,False,Neu
38231,behiç,False,Neu
38232,behove,False,Neu
38233,beidh,False,Neu
38234,beiras,False,Neu
38235,belato,False,Neu
38236,belen,False,Neu
38237,belene,False,Neu
38238,belge,False,Neu
38239,belittling,False,Neu
38240,bella,False,Neu
38241,bellamy,False,Neu
38242,bellshill,False,Neu
38243,belly,False,Neu
38244,belmarsh,False,Neu
38245,belorussia,False,Neu
38246,belousov,False,Neu
38247,beltrán,False,Neu
38248,benchicou,False,Neu
38249,bendtsen,False,Neu
38250,benedetto,False,Neu
38251,benevolently,True,Pos
38252,benito,False,Neu
38253,benoi,False,Neu
38254,benson,False,Neu
38255,bentegeat,False,Neu
38256,benzenes,False,Neu
38257,bepg,False,Neu
38258,bequeathing,False,Neu
38259,bequest,False,Neu
38260,bergama,False,Neu
38261,beri,False,Neu
38262,berkeley,False,Neu
38263,berkshire,False,Neu
38264,bernal,False,Neu
38265,bernier,False,Neu
38266,berthed,False,Neu
38267,bertini,False,Neu
38268,bertonotti,False,Neu
38269,bertzi,False,Neu
38270,beryllium,False,Neu
38271,besiege,False,Neu
38272,bestiality,False,Neu
38273,bests,False,Neu
38274,bestseller,False,Neu
38275,bethel,False,Neu
38276,betters,False,Neu
38277,betty,False,Neu
38278,bevin,False,Neu
38279,bewitched,False,Neu
38280,bhaint,False,Neu
38281,bheidh,False,Neu
38282,bheith,False,Neu
38283,bhliain,False,Neu
38284,biannually,False,Neu
38285,bicameral,False,Neu
38286,biddable,False,Neu
38287,bidden,False,Neu
38288,bide,False,Neu
38289,biding,False,Neu
38290,biedroń,False,Neu
38291,bienvenido,False,Neu
38292,bierre,False,Neu
38293,bigah,False,Neu
38294,bih,False,Neu
38295,biker,False,Neu
38296,bild,False,Neu
38297,bildung,False,Neu
38298,bilharzia,False,Neu
38299,binder,False,Neu
38300,binev,False,Neu
38301,binning,False,Neu
38302,bins,False,Neu
38303,biochemistry,False,Neu
38304,bioengineering,False,Neu
38305,bioland,False,Neu
38306,biopiracy,False,Neu
38307,bioproducts,False,Neu
38308,bioshield,False,Neu
38309,biota,False,Neu
38310,biotope,False,Neu
38311,biotopes,False,Neu
38312,biowaste,False,Neu
38313,bipartisan,False,Neu
38314,biphenyls,False,Neu
38315,bipolarisation,False,Neu
38316,birand,False,Neu
38317,biriatou,False,Neu
38318,bisected,False,Neu
38319,bisque,False,Neu
38320,bistecca,False,Neu
38321,bittersweet,True,Neg
38322,bivolaru,False,Neu
38323,bizonal,False,Neu
38324,björn,False,Neu
38325,bk90,False,Neu
38326,blackboards,False,Neu
38327,blackened,False,Neu
38328,blackmailer,False,Neu
38329,blackmails,False,Neu
38330,blackspot,False,Neu
38331,blairs,False,Neu
38332,blakey,False,Neu
38333,blanca,False,Neu
38334,blasted,False,Neu
38335,blasting,False,Neu
38336,blasé,False,Neu
38337,blazed,False,Neu
38338,blazes,False,Neu
38339,blazy,False,Neu
38340,bleaching,False,Neu
38341,bleakest,False,Neu
38342,blemished,False,Neu
38343,blenders,False,Neu
38344,blindest,False,Neu
38345,blinding,False,Neu
38346,blinds,False,Neu
38347,blitz,False,Neu
38348,blob,False,Neu
38349,blockaded,False,Neu
38350,blogs,False,Neu
38351,blond,False,Neu
38352,bloodhounds,False,Neu
38353,bloodily,False,Neu
38354,bloodstain,False,Neu
38355,bloomberg,False,Neu
38356,blots,False,Neu
38357,bludgeon,False,Neu
38358,bluechip,False,Neu
38359,blundell,False,Neu
38360,blunderbuss,False,Neu
38361,blunted,False,Neu
38362,blushing,False,Neu
38363,bluster,False,Neu
38364,blüm,False,Neu
38365,boardrooms,False,Neu
38366,boatmaster,False,Neu
38367,boatyards,False,Neu
38368,bobbing,False,Neu
38369,bobbio,False,Neu
38370,bobošíková,False,Neu
38371,bocconi,False,Neu
38372,bodenkamp,False,Neu
38373,bodin,False,Neu
38374,bodström,False,Neu
38375,bogeys,False,Neu
38376,boissieu,False,Neu
38377,bolshevism,False,Neu
38378,bolshoi,False,Neu
38379,boltholes,False,Neu
38380,bombastically,False,Neu
38381,bomblet,False,Neu
38382,bonfires,False,Neu
38383,bonnet,False,Neu
38384,booby,False,Neu
38385,booklet,False,Neu
38386,booklets,False,Neu
38387,booksellers,False,Neu
38388,boondoggle,False,Neu
38389,borges,False,Neu
38390,borlänge,False,Neu
38391,borrows,False,Neu
38392,bossy,False,Neu
38393,bostock,False,Neu
38394,bottling,False,Neu
38395,botulism,False,Neu
38396,bouaké,False,Neu
38397,boucher,False,Neu
38398,bouhara,False,Neu
38399,boumedienne,False,Neu
38400,boumediène,False,Neu
38401,boundlessly,False,Neu
38402,bounty,False,Neu
38403,bouquets,False,Neu
38404,bourbon,False,Neu
38405,bourgas,False,Neu
38406,bourguiba,False,Neu
38407,boven,False,Neu
38408,bovis,False,Neu
38409,bowel,False,Neu
38410,bowls,False,Neu
38411,bowman,False,Neu
38412,boxed,False,Neu
38413,brachytherapy,False,Neu
38414,bradshaw,False,Neu
38415,braga,False,Neu
38416,brahim,False,Neu
38417,branched,False,Neu
38418,branco,False,Neu
38419,brancusi,False,Neu
38420,brandies,False,Neu
38421,bras,False,Neu
38422,braudel,False,Neu
38423,brawl,False,Neu
38424,brawls,False,Neu
38425,brawn,False,Neu
38426,bray,False,Neu
38427,brazauskas,False,Neu
38428,brca1,False,Neu
38429,brdo,False,Neu
38430,breadbasket,False,Neu
38431,breadcrumbs,False,Neu
38432,bremmer,False,Neu
38433,brenda,False,Neu
38434,bricklayer,False,Neu
38435,bricolage,False,Neu
38436,brics,False,Neu
38437,brightening,True,Pos
38438,brim,False,Neu
38439,briquettes,False,Neu
38440,brisker,False,Neu
38441,briskly,False,Neu
38442,britair,False,Neu
38443,britannic,False,Neu
38444,brittle,False,Neu
38445,broadsheet,False,Neu
38446,broccoli,False,Neu
38447,broilers,False,Neu
38448,bromley,False,Neu
38449,bronislaw,False,Neu
38450,brood,False,Neu
38451,browne,False,Neu
38452,browsed,False,Neu
38453,bruce,False,Neu
38454,bruising,False,Neu
38455,brushes,False,Neu
38456,brushstrokes,False,Neu
38457,brushwood,False,Neu
38458,brutish,False,Neu
38459,bst,False,Neu
38460,bt,False,Neu
38461,buav,False,Neu
38462,buchenwald,False,Neu
38463,buddhas,False,Neu
38464,budged,False,Neu
38465,budgeteers,False,Neu
38466,budging,False,Neu
38467,bueno,False,Neu
38468,buffalo,False,Neu
38469,buffering,False,Neu
38470,bukavu,False,Neu
38471,bukhara,False,Neu
38472,bulimia,False,Neu
38473,bulkheads,False,Neu
38474,bulldog,False,Neu
38475,bulldoze,False,Neu
38476,bulldozed,False,Neu
38477,bullock,False,Neu
38478,bullyboy,False,Neu
38479,bump,False,Neu
38480,bumps,False,Neu
38481,bunda,False,Neu
38482,bundesbahn,False,Neu
38483,bundesbanker,False,Neu
38484,bundeskanzleramt,False,Neu
38485,bundesnachrichtendienst,False,Neu
38486,bundled,False,Neu
38487,bungling,False,Neu
38488,bunkers,False,Neu
38489,buon,False,Neu
38490,buoyancy,False,Neu
38491,buoys,False,Neu
38492,bureacratic,False,Neu
38493,bureaucratise,False,Neu
38494,burenstam,False,Neu
38495,burgers,False,Neu
38496,burghers,False,Neu
38497,burglaries,False,Neu
38498,burials,False,Neu
38499,burkha,False,Neu
38500,bursaries,False,Neu
38501,bursary,False,Neu
38502,busan,False,Neu
38503,busek,False,Neu
38504,bushehr,False,Neu
38505,busting,False,Neu
38506,busying,False,Neu
38507,butadiene,False,Neu
38508,butimar,False,Neu
38509,butterflies,False,Neu
38510,butterfly,False,Neu
38511,butting,False,Neu
38512,buttresses,False,Neu
38513,buttressing,False,Neu
38514,butts,False,Neu
38515,buyukanit,False,Neu
38516,buzzing,False,Neu
38517,bv,False,Neu
38518,bwamanda,False,Neu
38519,byers,False,Neu
38520,bygones,False,Neu
38521,bykov,False,Neu
38522,byrd,False,Neu
38523,byron,False,Neu
38524,bys,False,Neu
38525,bzp,False,Neu
38526,béatrice,False,Neu
38527,bédié,False,Neu
38528,béres,False,Neu
38529,böl,False,Neu
38530,c4isr,False,Neu
38531,ca,False,Neu
38532,caa,False,Neu
38533,cabal,False,Neu
38534,caboodle,False,Neu
38535,cabora,False,Neu
38536,caches,False,Neu
38537,cachet,False,Neu
38538,cad,False,Neu
38539,caesareans,False,Neu
38540,caesium,False,Neu
38541,cafta,False,Neu
38542,cahoots,False,Neu
38543,caisse,False,Neu
38544,cajoled,False,Neu
38545,cajoling,False,Neu
38546,calafat,False,Neu
38547,calculability,False,Neu
38548,calder,False,Neu
38549,caledonian,False,Neu
38550,calends,False,Neu
38551,calibration,False,Neu
38552,calleja,False,Neu
38553,callously,False,Neu
38554,callousness,False,Neu
38555,callouts,False,Neu
38556,calmac,False,Neu
38557,calomel,False,Neu
38558,calvary,False,Neu
38559,calvinist,False,Neu
38560,camelot,False,Neu
38561,camino,False,Neu
38562,campbeltown,False,Neu
38563,camped,False,Neu
38564,campesino,False,Neu
38565,campión,False,Neu
38566,campoo,False,Neu
38567,campsite,False,Neu
38568,candeeiros,False,Neu
38569,candlelight,False,Neu
38570,candu,False,Neu
38571,cannibalised,False,Neu
38572,canoeists,False,Neu
38573,cantábrico,False,Neu
38574,capbreton,False,Neu
38575,capercaillie,False,Neu
38576,capitalistically,False,Neu
38577,cappuccino,False,Neu
38578,capri,False,Neu
38579,cara,False,Neu
38580,carbohydrates,False,Neu
38581,carcinogenesis,False,Neu
38582,cardiologists,False,Neu
38583,cardiology,False,Neu
38584,carefulness,True,Pos
38585,caressing,False,Neu
38586,carey,False,Neu
38587,cargill,False,Neu
38588,caricatured,False,Neu
38589,carles,False,Neu
38590,carlingford,False,Neu
38591,carlucci,False,Neu
38592,carnations,False,Neu
38593,carnegie,False,Neu
38594,carnival,False,Neu
38595,carnivorous,False,Neu
38596,carolingian,False,Neu
38597,carrasco,False,Neu
38598,carriageway,False,Neu
38599,carrickmines,False,Neu
38600,carrington,False,Neu
38601,carryover,False,Neu
38602,carswell,False,Neu
38603,cartesian,False,Neu
38604,carthago,False,Neu
38605,cartographer,False,Neu
38606,cartographic,False,Neu
38607,cartography,False,Neu
38608,carton,False,Neu
38609,caruana,False,Neu
38610,casanova,False,Neu
38611,cascaded,False,Neu
38612,caseload,False,Neu
38613,cashed,False,Neu
38614,casserole,False,Neu
38615,castanedo,False,Neu
38616,castelli,False,Neu
38617,castigating,False,Neu
38618,castor,False,Neu
38619,casualised,False,Neu
38620,cataclysmic,False,Neu
38621,catacombs,False,Neu
38622,catagena,False,Neu
38623,catalysing,False,Neu
38624,catalysis,False,Neu
38625,categorises,False,Neu
38626,cathedra,False,Neu
38627,catilina,False,Neu
38628,catiline,False,Neu
38629,caucasians,False,Neu
38630,caudillos,False,Neu
38631,cauldron,False,Neu
38632,causalities,False,Neu
38633,causally,False,Neu
38634,causation,False,Neu
38635,cauwenberghe,False,Neu
38636,cavity,False,Neu
38637,cañete,False,Neu
38638,cbc,False,Neu
38639,cc,False,Neu
38640,cci,False,Neu
38641,ccl,False,Neu
38642,cdc,False,Neu
38643,cdi,False,Neu
38644,cdp,False,Neu
38645,ceauşescu,False,Neu
38646,cefic,False,Neu
38647,celebes,False,Neu
38648,celluloid,False,Neu
38649,cenis,False,Neu
38650,censurable,False,Neu
38651,centralized,False,Neu
38652,centripetal,False,Neu
38653,cer,False,Neu
38654,cesdp,False,Neu
38655,cession,False,Neu
38656,cgt,False,Neu
38657,chablis,False,Neu
38658,chagall,False,Neu
38659,chairwomanship,False,Neu
38660,chalki,False,Neu
38661,cham,False,Neu
38662,chamisa,False,Neu
38663,champs,True,Pos
38664,chan,False,Neu
38665,chanced,False,Neu
38666,chanceries,False,Neu
38667,chanelled,False,Neu
38668,changeable,False,Neu
38669,changeovers,False,Neu
38670,chantal,False,Neu
38671,chaplin,False,Neu
38672,chaps,False,Neu
38673,char,False,Neu
38674,chard,False,Neu
38675,chardonnay,False,Neu
38676,chargings,False,Neu
38677,chargé,False,Neu
38678,chariot,False,Neu
38679,charitably,True,Pos
38680,charred,False,Neu
38681,charta,False,Neu
38682,chastise,True,Neg
38683,chastisement,False,Neu
38684,chattels,False,Neu
38685,chattering,False,Neu
38686,chauffeurs,False,Neu
38687,cheeked,False,Neu
38688,cheeky,False,Neu
38689,cheikh,False,Neu
38690,cheltenham,False,Neu
38691,chelyabinsk,False,Neu
38692,chepe,False,Neu
38693,cherie,False,Neu
38694,cherishes,True,Pos
38695,chernomyrdin,False,Neu
38696,chesnot,False,Neu
38697,chested,False,Neu
38698,chf,False,Neu
38699,chickened,False,Neu
38700,childlike,False,Neu
38701,childminders,False,Neu
38702,childrearing,False,Neu
38703,chilled,False,Neu
38704,chillier,False,Neu
38705,chilly,False,Neu
38706,chimes,False,Neu
38707,chios,False,Neu
38708,chippenham,False,Neu
38709,chitchat,False,Neu
38710,chloramphenicol,False,Neu
38711,choicepoint,False,Neu
38712,choimisiúin,False,Neu
38713,chokes,True,Neg
38714,chopping,False,Neu
38715,christen,False,Neu
38716,christina,False,Neu
38717,christofias,False,Neu
38718,christophe,False,Neu
38719,chromium-6,False,Neu
38720,chronical,False,Neu
38721,chroí,False,Neu
38722,chruszcz,False,Neu
38723,chruthú,False,Neu
38724,chuckle,True,Pos
38725,chukolov,False,Neu
38726,chunky,False,Neu
38727,chur,False,Neu
38728,churchmen,False,Neu
38729,churlishly,False,Neu
38730,chydenius,False,Neu
38731,chéile,False,Neu
38732,cicek,False,Neu
38733,cie,False,Neu
38734,ciel,False,Neu
38735,ciller,False,Neu
38736,cinatti,False,Neu
38737,cinder,False,Neu
38738,cinn,False,Neu
38739,cinnabar,False,Neu
38740,cips,False,Neu
38741,circled,False,Neu
38742,circuiting,False,Neu
38743,circuitously,False,Neu
38744,circumspection,False,Neu
38745,circumvents,False,Neu
38746,cisl,False,Neu
38747,cistercian,False,Neu
38748,citibank,False,Neu
38749,citroën,False,Neu
38750,civilise,False,Neu
38751,civility,False,Neu
38752,civilization,False,Neu
38753,civitavecchia,False,Neu
38754,claire,False,Neu
38755,clairvoyant,False,Neu
38756,clapometer,False,Neu
38757,clara,False,Neu
38758,classmates,False,Neu
38759,claustrophobia,False,Neu
38760,clawbacks,False,Neu
38761,cleanly,False,Neu
38762,clearances,False,Neu
38763,cleavage,False,Neu
38764,clementine,False,Neu
38765,clenbuterol,False,Neu
38766,clenching,False,Neu
38767,clepto,False,Neu
38768,clerks,False,Neu
38769,cleveland,False,Neu
38770,cliff,False,Neu
38771,climatology,False,Neu
38772,climber,False,Neu
38773,climbs,False,Neu
38774,climes,False,Neu
38775,clinique,False,Neu
38776,clippers,False,Neu
38777,clocked,False,Neu
38778,clog,False,Neu
38779,clogging,False,Neu
38780,clos,False,Neu
38781,cloudy,False,Neu
38782,cls,False,Neu
38783,clubbing,False,Neu
38784,clumsiness,False,Neu
38785,cluttered,False,Neu
38786,cluttering,False,Neu
38787,clyde,False,Neu
38788,cló,False,Neu
38789,cmea,False,Neu
38790,cmr1,False,Neu
38791,co2-emissions,False,Neu
38792,co2-equivalent,False,Neu
38793,co2-free,False,Neu
38794,co2-neutral,False,Neu
38795,coaching,False,Neu
38796,coagulation,False,Neu
