,german_tokens,translated_english_tokens,is_polarize,polarity
5958,hochwertige,High quality,False,Neu
5959,hochwertiges,- quality,False,Neu
5960,hochzeitsteilnehmer,wedding participants,False,Neu
5961,hofft,hopes,False,Neu
5962,hoffte,hoffte,False,Neu
5963,hofraumfilm,Courtroom films,False,Neu
5964,hohes,High,False,Neu
5965,hohle,Hollow,False,Neu
5966,hohlen,Hollow,False,Neu
5967,hokum,Hokum,False,Neu
5968,hold,hold,False,Neu
5969,holds,holds,False,Neu
5970,holen,holen,False,Neu
5971,holly,holly,False,Neu
5972,hollywoods,hollywoods,False,Neu
5973,holt,holt,False,Neu
5974,holz-segelbooten,holz-segelbooten,False,Neu
5975,holzfaser,wood fibre,False,Neu
5976,holzfußböden,wooden floors,False,Neu
5977,holzkickboard,wooden kickboard,False,Neu
5978,holzpuzzle,wood puzzle,False,Neu
5979,homosexuelle,Homosexuals,False,Neu
5980,honeywell,honeywell,False,Neu
5981,hong,hong,False,Neu
5982,honig,honey,False,Neu
5983,honors,honors,True,Pos
5984,hooked,hooked,False,Neu
5985,hooks,hooks,False,Neu
5986,hooters,hooters,False,Neu
5987,hop-künstler,hop artists,False,Neu
5988,hope,hope,True,Pos
5989,hoping,Hoping,True,Pos
5990,hormonen,hormones,False,Neu
5991,hornmusik,hornmusik,False,Neu
5992,horor,horor,False,Neu
5993,horror,horror,True,Neg
5994,horror-film,horror films,False,Neu
5995,hosen,pants,False,Neu
5996,hotdogs,hotdogs,False,Neu
5997,hotmail,hotmail,False,Neu
5998,house,House,False,Neu
5999,howe,howe,False,Neu
6000,hudson,hudson,False,Neu
6001,huge,huge,True,Pos
6002,huggies,huggies,False,Neu
6003,huhn,chicken,False,Neu
6004,hulkhogan,hulkhogan,False,Neu
6005,humongous,humongous,False,Neu
6006,humorvoll,Humorous,False,Neu
6007,hunchback,hunchback,False,Neu
6008,hundememoiren,hundememoiren,False,Neu
6009,hunden,dogs,False,Neu
6010,hunderte,hundreds,False,Neu
6011,hunger,hunger,True,Neg
6012,hungrig,hungry,False,Neu
6013,hungrige,hungry,False,Neu
6014,hunt,hunt,False,Neu
6015,hurston,hurston,False,Neu
6016,husky,husky,False,Neu
6017,hut,hat,False,Neu
6018,huxleys,huxleys,False,Neu
6019,hw6515,hw6515,False,Neu
6020,hyde,hyde,False,Neu
6021,hypnose,hypnosis,False,Neu
6022,hysterisch,Hysteric,False,Neu
6023,hältst,and keeping,False,Neu
6024,hämt,hÃ¤mt,False,Neu
6025,händel,hÃ¤ndel,False,Neu
6026,händel-korallen,hÃ¤ndel coral,False,Neu
6027,händels,hÃ¤ndels,False,Neu
6028,hängt,Hanging,False,Neu
6029,häufiger,more frequent,False,Neu
6030,höchst,hÃ¶chst,False,Neu
6031,höhe,hight,False,Neu
6032,höher,higher,False,Neu
6033,höheren,higher,False,Neu
6034,hölle,hÃ¶lle,False,Neu
6035,hörbüchern,audiobooks,False,Neu
6036,hörspiele,audio games,False,Neu
6037,hörten,hearings,False,Neu
6038,hübsche,pretty,False,Neu
6039,hühnern,chickens,False,Neu
6040,iaido,iaido,False,Neu
6041,ian,ian,False,Neu
6042,icemans,icemans,False,Neu
6043,icons,icons,False,Neu
6044,idea,idea,False,Neu
6045,identify,identify,False,Neu
6046,identisch,Identical,False,Neu
6047,idli,idli,False,Neu
6048,if,if,False,Neu
6049,ihres,of which,False,Neu
6050,iii,iii,False,Neu
6051,ikone,ikone,False,Neu
6052,ilk,ilk,False,Neu
6053,illustrated,illustrated,False,Neu
6054,imitieren,imitate,False,Neu
6055,immens,immens,False,Neu
6056,immenses,immenses,False,Neu
6057,immunsystem,immune system,False,Neu
6058,imogen,imogen,False,Neu
6059,implement,implement,False,Neu
6060,impossile,impossile,False,Neu
6061,impressionen,impressions,False,Neu
6062,inacted,inacted,False,Neu
6063,include,include,False,Neu
6064,including,including,False,Neu
6065,incore,incore,False,Neu
6066,index,Index,False,Neu
6067,indische,Indian,False,Neu
6068,indischen,Indian,False,Neu
6069,indispensable,indispensable,False,Neu
6070,individuell,Individual,False,Neu
6071,individuen,individuen,False,Neu
6072,indoor,Indoors,False,Neu
6073,industrial,industrial,False,Neu
6074,inextremo,inextremo,False,Neu
6075,informativen,informative,False,Neu
6076,inkwell,inkwell,False,Neu
6077,innen-,Internal,False,Neu
6078,innenausblick,Interior view,False,Neu
6079,innenräume,Interiors,False,Neu
6080,innovativen,Innovative,False,Neu
6081,ins,ins,False,Neu
6082,insel,islands,False,Neu
6083,inside,inside,False,Neu
6084,inspirational,inspirational,True,Pos
6085,inspirationen,inspirations,False,Neu
6086,inspirationsfilm,inspiration films,False,Neu
6087,inspirierende,inspiring,False,Neu
6088,inspirierender,Inspiring,False,Neu
6089,inspirierendste,Most inspiring,False,Neu
6090,inspirierten,inspired artists,False,Neu
6091,inspirierter,Inspired,False,Neu
6092,inspriational,inspriational,False,Neu
6093,installiert,installed,False,Neu
6094,instruktor,Instructor,False,Neu
6095,instrumentalbegleiter,instrumental accompanist,False,Neu
6096,instrumentalbegrifflichkeiten,instrumental terminology,False,Neu
6097,instrumentalist,instrumentalist,False,Neu
6098,instrumentalmusik,instrumental music,False,Neu
6099,intelectal,intelectal,False,Neu
6100,intellegensia,intellegensia,False,Neu
6101,intelligentes,Smart,False,Neu
6102,intensität,intensity,False,Neu
6103,interaktion,interaction,False,Neu
6104,interface,interface,False,Neu
6105,international,International,False,Neu
6106,internen,Internal,False,Neu
6107,internet,Internet,False,Neu
6108,interp,interp,False,Neu
6109,interpretation,interpretation,False,Neu
6110,interview,interview,False,Neu
6111,interviews,interviews,False,Neu
6112,interwomen,interwomen,False,Neu
6113,intim,intimate,False,Neu
6114,into,into,False,Neu
6115,intrige,intrige,False,Neu
6116,introspektives,introspective,False,Neu
6117,intuition,intuition,False,Neu
6118,intuitive,intuitive,False,Neu
6119,intutiv,intutive,False,Neu
6120,invader,invader,False,Neu
6121,investigations,investigations,False,Neu
6122,inzentierte,Incentate,False,Neu
6123,ipad,ipad,False,Neu
6124,irene,irene,False,Neu
6125,irgendetwas,Something,False,Neu
6126,irgendwelche,Any,False,Neu
6127,irische,Irish,False,Neu
6128,irischer,Irish,False,Neu
6129,iron,iron,False,Neu
6130,ironischerweise,ironically,False,Neu
6131,irreführende,Misleading,False,Neu
6132,irren,erring,False,Neu
6133,irrtum,erroneous,False,Neu
6134,isaac,isaac,False,Neu
6135,island,Iceland,False,Neu
6136,issues,issues,False,Neu
6137,it-leistung,it performance,False,Neu
6138,italian,Italian,False,Neu
6139,italienische,Italian,False,Neu
6140,italin,Italian,False,Neu
6141,item,item,False,Neu
6142,items,items,False,Neu
6143,itme,itme,False,Neu
6144,izumi,izumi,False,Neu
6145,j.,j.,False,Neu
6146,jabra,jabra,False,Neu
6147,jacobsen,jacobsen,False,Neu
6148,jacqueline,jacqueline,False,Neu
6149,jagddvds,jagddvds,False,Neu
6150,jagte,jagte,False,Neu
6151,jahrelang,for years,False,Neu
6152,jahrgang,vintage,False,Neu
6153,jahrtausends,millennia,False,Neu
6154,jai,jai,False,Neu
6155,jakes,jakes,False,Neu
6156,jam,jam,False,Neu
6157,jamie,jamie,False,Neu
6158,jammin,jammin,False,Neu
6159,jamming,jamming,False,Neu
6160,jane,jane,False,Neu
6161,janette,janette,False,Neu
6162,janice,janice,False,Neu
6163,janie,janie,False,Neu
6164,japan,japan,False,Neu
6165,jasmine,jasmine,False,Neu
6166,jasons,jasons,False,Neu
6167,jaws,jaws,False,Neu
6168,jay,jay,False,Neu
6169,jayfalken,Japanese hawk,False,Neu
6170,jayfalks,jayfalks,False,Neu
6171,jayhawks,jayhawks,False,Neu
6172,jazzalbum,jazzalbum,False,Neu
6173,jazzpiano,Jazz piano,False,Neu
6174,jc,jc,False,Neu
6175,jcb,jcb,False,Neu
6176,jdofthewest,jdofthewest,False,Neu
6177,jean,jean,False,Neu
6178,jear,jear,False,Neu
6179,jederzeit,any time,False,Neu
6180,jedesmal,each time,False,Neu
6181,jedi,jedi,False,Neu
6182,jefferson,jefferson,False,Neu
6183,jeffries,jeffries,False,Neu
6184,jekyll,Jekyll,False,Neu
6185,jem,jem,False,Neu
6186,jenen,jenen,False,Neu
6187,jener,or,False,Neu
6188,jerry,jerry,False,Neu
6189,jessicka,jessicka,False,Neu
6190,jessickas,Jessica,False,Neu
6191,jesus,Jesus,False,Neu
6192,jet,Jet,False,Neu
6193,jetons,jetons,False,Neu
6194,jeuses,jeuses,False,Neu
6195,jigsaw,jigsaw,False,Neu
6196,jihad,jihad,False,Neu
6197,jim,jim,False,Neu
6198,jimi,jimi,False,Neu
6199,jo,jo,False,Neu
6200,joan,joan,False,Neu
6201,jobeth,jobeth,False,Neu
6202,jodie,jodie,False,Neu
6203,joel,joel,False,Neu
6204,johnny,johnny,False,Neu
6205,johnston,johnston,False,Neu
6206,joker,joker,True,Pos
6207,jon,jon,False,Neu
6208,jonatha,jonatha,False,Neu
6209,jonathan,jonathan,False,Neu
6210,jordan,jordan,False,Neu
6211,joseph,joseph,False,Neu
6212,jovi,jovi,False,Neu
6213,joyce,joyce,False,Neu
6214,jpg,jpg,False,Neu
6215,jude,jude,False,Neu
6216,judy,judy,False,Neu
6217,judy45,judy45,False,Neu
6218,jugendlich,teen,False,Neu
6219,jugendliche,juvenile,False,Neu
6220,jugendlicher,Teenagers,False,Neu
6221,juice,juice,False,Neu
6222,julia,Julia,False,Neu
6223,jummy,jummy,False,Neu
6224,jumpin,jumpin,False,Neu
6225,jungle,jungle,False,Neu
6226,junior,junior,False,Neu
6227,junk,junk,False,Neu
6228,jura,Jura,False,Neu
6229,juwel,jewel,False,Neu
6230,jähen,jÃ¤hen,False,Neu
6231,jüdischen,Jewish people,False,Neu
6232,jüngster,youngest,False,Neu
6233,kabellosen,cordless,False,Neu
6234,kabelqualität,cable,False,Neu
6235,kaffeefilter,Coffee filter,False,Neu
6236,kaffeelohnen,kaffeelohnen,False,Neu
6237,kaffeevarietäten,Coffee evarieties,False,Neu
6238,kalorienarm,Low-calorie,False,Neu
6239,kanadisches,Canadian,False,Neu
6240,kaninchen,Rabbit,False,Neu
6241,kannte,Known,False,Neu
6242,kaos,kaos,False,Neu
6243,kapitulation,capitulation,False,Neu
6244,karabiner,karabiner,False,Neu
6245,kardiotanz-partys,cardio-dance parties,False,Neu
6246,karibischen,Caribbean,False,Neu
6247,karikaturen,cartoons,False,Neu
6248,karma,karma,False,Neu
6249,karp,karp,False,Neu
6250,karpaten,Carpathians,False,Neu
6251,kartenset,Cart set,False,Neu
6252,kassetten,Cassette,False,Neu
6253,kasten,box,False,Neu
6254,katherine,katherine,False,Neu
6255,katholischen,Catholic,False,Neu
6256,kathy,kathy,False,Neu
6257,katrin,katrin,False,Neu
6258,katzengras,Cat grass,False,Neu
6259,kau,kau,False,Neu
6260,kauen,chewing,False,Neu
6261,kauf-,-,False,Neu
6262,kaufprodukt,Purchase product,False,Neu
6263,kauft,Buys,False,Neu
6264,kaufverhalten,buying behavior,False,Neu
6265,ke,ke,False,Neu
6266,keen,keen,True,Pos
6267,keep,keep,False,Neu
6268,kehrten,Inverted,False,Neu
6269,keltische,Celtic people,False,Neu
6270,kenne,kenne,False,Neu
6271,kennen,know,False,Neu
6272,kenntnisnahme,- knowledge,False,Neu
6273,kerze,candle,False,Neu
6274,kerzen,kerzen,False,Neu
6275,kerzenlack,Candle lacquer,False,Neu
6276,kettle,kettle,False,Neu
6277,khan,khan,False,Neu
6278,kid,Kid,False,Neu
6279,kids,kids,False,Neu
6280,kids-kamera,kids camera,False,Neu
6281,kids-tagen,Kids Days,False,Neu
6282,kiefer,Pinus,False,Neu
6283,kiefergelenk,Temporomandibular joint,False,Neu
6284,killswitch,killswitch,False,Neu
6285,kinch,kinch,False,Neu
6286,kinderbibel,bible,False,Neu
6287,kinderbücher,children's books,False,Neu
6288,kindergeschichtsbücher,history books,False,Neu
6289,kinderkochbuch,kinderkochbuch,False,Neu
6290,kinderlieder,children's leather,False,Neu
6291,kindermädchen,kindermÃ¤dchen,False,Neu
6292,kinderschuhfächer,Kids footwear fans,False,Neu
6293,kinderspiel,children's game,False,Neu
6294,kinderspielplatz,kinderspielplatz,False,Neu
6295,kindes,kindes,False,Neu
6296,kindle,kindle,False,Neu
6297,kingsmen,kingsmen,False,Neu
6298,kino,kino,False,Neu
6299,kinoerlebnisse,cinema experiences,False,Neu
6300,kinofilmer,kinofilmer,False,Neu
6301,kinogeschichte,History of cinema,False,Neu
6302,kitchen,kitchen,False,Neu
6303,kite,kite,False,Neu
6304,kittey,kittey,False,Neu
6305,klage,klage,False,Neu
6306,klamiert,klamiert,False,Neu
6307,klangqulaity,klangqulaity,False,Neu
6308,klaren,and .,False,Neu
6309,klarinetten,clarinet,False,Neu
6310,klassenzimmer,Classroom,False,Neu
6311,klassikern,classics,False,Neu
6312,klassikers,klassikers,False,Neu
6313,klassisch,classic,False,Neu
6314,klassischem,Classical,False,Neu
6315,klassisches,Classical,False,Neu
6316,klaustrophobischen,claustrophobic,False,Neu
6317,kleenex,kleenex,False,Neu
6318,kleid,dress,False,Neu
6319,kleidungskleidung,Dress,False,Neu
6320,kleineren,smaller ones,False,Neu
6321,kleinerer,Smaller,False,Neu
6322,kleingier,kleingier,False,Neu
6323,kleinkindern,Little children,False,Neu
6324,kleinsten,smallest,False,Neu
6325,klima,Climate,False,Neu
6326,klingeltöne,Ringtones,False,Neu
6327,klinkt,klinkt,False,Neu
6328,klischeehaft,ClichÃ©,False,Neu
6329,klug,klug,False,Neu
6330,kluge,kluge,False,Neu
6331,kluger,kluger,False,Neu
6332,klumpen,klumpen,False,Neu
6333,klänge,Sounds,False,Neu
6334,klügsten,klÃ¼gsten,False,Neu
6335,knackigen,knackigen,False,Neu
6336,knackiger,crispier,False,Neu
6337,knall,knall,False,Neu
6338,knallhart,Bang hard,False,Neu
6339,knappertsbusch,knappertsbusch,False,Neu
6340,knie,knie,False,Neu
6341,knight,knight,False,Neu
6342,knob,knob,False,Neu
6343,knobs,knobs,False,Neu
6344,knochen,bones,False,Neu
6345,knott,knott,False,Neu
6346,knöchel,knuckle,False,Neu
6347,knöchel-,knuckle,False,Neu
6348,knöchelgewichte,knuckle weights,False,Neu
6349,knöchelgröße,Ankle size,False,Neu
6350,knöcheln,knÃ¶cheln,False,Neu
6351,koch,koch,False,Neu
6352,kochaufgabe,kochaufgabe,False,Neu
6353,kochbücher,Cooking books,False,Neu
6354,kodak,kodak,False,Neu
6355,koffer,Case,False,Neu
6356,kollege,colleague,False,Neu
6357,kollegen,colleague,False,Neu
6358,komachi,komachi,False,Neu
6359,kombat,kombat,False,Neu
6360,komedogen,Comedogen,False,Neu
6361,komfortablen,Comfortable,False,Neu
6362,komforter,Comfort,False,Neu
6363,komikerinnen,female comedians,False,Neu
6364,komikfilm,comedy films,False,Neu
6365,komme,Come,False,Neu
6366,kommentare,Comments,False,Neu
6367,kommentaren,Comments,False,Neu
6368,kommerziellen,commercial,False,Neu
6369,kommission,Commission,False,Neu
6370,kommunikation,communications,False,Neu
6371,kommunismus,Communism,False,Neu
6372,kompatiblen,compatible,False,Neu
6373,kompetent,Competent,False,Neu
6374,kompilation,Compilation,False,Neu
6375,kompilationen,Compilations,False,Neu
6376,kompilationspaket,compilation package,False,Neu
6377,kompiliert,compiled,False,Neu
6378,komplettes,Complete,False,Neu
6379,komplex,complex,False,Neu
6380,kompliment,Compliment,False,Neu
6381,komponentenkabel,Component cable,False,Neu
6382,komporabel,komporabel,False,Neu
6383,konditionen,conditions,False,Neu
6384,konditionierer,Conditioner,False,Neu
6385,konditioniererin,Conditioner,False,Neu
6386,konductor,Conductor,False,Neu
6387,konfigurieren,configure,False,Neu
6388,konnten,konnten,False,Neu
6389,konsequent,Consistent,False,Neu
6390,konservative,Conservative,False,Neu
6391,konsole,console,False,Neu
6392,konstanter,Constant,False,Neu
6393,kontext,context,False,Neu
6394,kontinuität,Continuity,False,Neu
6395,kontrast,contrast,False,Neu
6396,kontrolle,Control,False,Neu
6397,konversation,Conversation,False,Neu
6398,konvertieren,- conversion,False,Neu
6399,konzentration,Concentration,False,Neu
6400,konzentrierten,- concentrated:,False,Neu
6401,konzertmitbewerber,concert co-competitors,False,Neu
6402,konzipiert,designed to:,False,Neu
6403,koordination,coordination,False,Neu
6404,koordinationsaufgaben,coordinating tasks;,False,Neu
6405,kopien,Copies,False,Neu
6406,kord,kord,False,Neu
6407,kordel,cord,False,Neu
6408,korkkreise,korkkreise,False,Neu
6409,korkscrew,korkscrew,False,Neu
6410,korns,korns,False,Neu
6411,korrekt,correct,False,Neu
6412,koss,koss,False,Neu
6413,kostbaren,Precious,False,Neu
6414,kostengünstigsten,cheapest,False,Neu
6415,kostenintensiv,cost-intensive,False,Neu
6416,kostenlose,kostenlose,False,Neu
6417,kostenlosen,free,False,Neu
6418,kostenloser,free of charge,False,Neu
6419,kostüm,costume,False,Neu
6420,kostümpartei,costume party,False,Neu
6421,kotonmouth,kotonmouth,False,Neu
6422,kraftvollen,powerful,False,Neu
6423,kraftwerk,Power stations,False,Neu
6424,kramervery,kramervery,False,Neu
6425,kranken,sick,False,Neu
6426,krankenhaus,Hospital,False,Neu
6427,krankenschwester,nurse,False,Neu
6428,kratzer,kratzer,False,Neu
6429,kraut,kraut,False,Neu
6430,krawatten,tie,False,Neu
6431,kreationen,creations,False,Neu
6432,kreative,Creative,False,Neu
6433,kreativen,creative,False,Neu
6434,kreativer,Australian creative,False,Neu
6435,kreatives,Creative work,False,Neu
6436,kreuz,kreuz,False,Neu
6437,kreuzfahrt,Cruises,False,Neu
6438,kreuzfahrten,Cruises,False,Neu
6439,kreuzung,Crossing,False,Neu
6440,kriegsvideo,kriegsvideo,False,Neu
6441,kristallklarem,Crystal clear,False,Neu
6442,kristallklares,Crystal clear,False,Neu
6443,kristinas,kristinas,False,Neu
6444,kritik,kritik,False,Neu
6445,krush,krush,False,Neu
6446,kräfte,Forces,False,Neu
6447,kräftiger,Stronger,False,Neu
6448,kuchen,kuchen,False,Neu
6449,kuchenbäckerinnen,kuchenbÃ¤ckerinnen,False,Neu
6450,kudoos,kudoos,False,Neu
6451,kugeln,sphere,False,Neu
6452,kugelschacht,ball shaft,False,Neu
6453,kult,kult,False,Neu
6454,kulturellen,cultural,False,Neu
6455,kunden,kunden,False,Neu
6456,kunstaspekt,Aspects of art,False,Neu
6457,kunstbuch,kunstbuch,False,Neu
6458,kunstgeschichte,History of art,False,Neu
6459,kunsthistorisches,History of art,False,Neu
6460,kunstliebhaber,Art lovers,False,Neu
6461,kunstrichtung,Direction of art,False,Neu
6462,kunststoff-türklumpen,Polycarbonate,False,Neu
6463,kunststoffdeckel,plastic lid,False,Neu
6464,kunstwerke,kunstwerke,False,Neu
6465,kupferbuche,Copper bee,False,Neu
6466,kurs,Course,False,Neu
6467,kurt,kurt,False,Neu
6468,kurven,curves,False,Neu
6469,kurzem,Short,False,Neu
6470,kurzer,Short,False,Neu
6471,kurzfassen,kurzfassen,False,Neu
6472,kurzfilmen,short films,False,Neu
6473,kurzgeschichte,Short story,False,Neu
6474,kurzgeschichten,Short stories,False,Neu
6475,kurzstreppe,Short steppe,False,Neu
6476,kurzurlaub,Short break,False,Neu
6477,kute,kute,False,Neu
6478,kween,kween,False,Neu
6479,kälte,kÃ¤lte,False,Neu
6480,käse,kÃ¤se,False,Neu
6481,käsemesser,kÃ¤semesser,False,Neu
6482,kätzchen,kitten,False,Neu
6483,königlichen,Royal,False,Neu
6484,königreich,Kingdom,False,Neu
6485,königsfan,kÃ¶nigsfan,False,Neu
6486,königsset,kÃ¶nigsset,False,Neu
6487,könnt,The Council:,False,Neu
6488,körnigen,granular,False,Neu
6489,körper,Body,False,Neu
6490,körperlicher,physical,False,Neu
6491,köstliches,Delicious,False,Neu
6492,köstlichsten,Most delicious,False,Neu
6493,küchentaschen,kÃ¼chentaschen,False,Neu
6494,kühlen,Cooling,False,Neu
6495,kühler,Cooler,False,Neu
6496,kühlschrank,refrigerator,False,Neu
6497,kühlschrank-abteils,fridge compartment,False,Neu
6498,kühn,kÃ¼hn,False,Neu
6499,kühne,Bold,False,Neu
6500,küken,kÃ¼ken,False,Neu
6501,künsten,arts,False,Neu
6502,künstlerin,artist,False,Neu
6503,künstlerischen,artistic,False,Neu
6504,künstlerisches,artistic,False,Neu
6505,kürzlichen,recent,False,Neu
6506,lache,lache,False,Neu
6507,lachs,salmon,False,Neu
6508,laci,laci,False,Neu
6509,lack-böden,lack,False,Neu
6510,ladestation,charging station,False,Neu
6511,ladungswert,ladungswert,False,Neu
6512,lagen,Situation,False,Neu
6513,lager,lager,False,Neu
6514,lagerfeuer,campfire,False,Neu
6515,lagern,lagern,False,Neu
6516,lagrangeis,lagrangeis,False,Neu
6517,laid,laid,False,Neu
6518,laien,laien,False,Neu
6519,lakonischen,Laconic,False,Neu
6520,lamb,lamb,False,Neu
6521,lampe,lamp,False,Neu
6522,landes,landes,False,Neu
6523,landet,landing,False,Neu
6524,landwirte,farmers,False,Neu
6525,langhaarigen,Longhaired,False,Neu
6526,langlebiges,durable,False,Neu
6527,langstrecken,long-distance,False,Neu
6528,langweilen,bore,False,Neu
6529,langweiliger,boring,False,Neu
6530,large,large,False,Neu
6531,larger,larger,False,Neu
6532,larkins,larkins,False,Neu
6533,larry,larry,False,Neu
6534,lars,lars,False,Neu
6535,laser,laser,False,Neu
6536,lasse,lasse,False,Neu
6537,lasst,lasst,False,Neu
6538,lastet,(a),False,Neu
6539,latifah,latifah,False,Neu
6540,latino,latino,False,Neu
6541,lauf-,-run,False,Neu
6542,laufroutine,Run routine,False,Neu
6543,laufwerk,drive,False,Neu
6544,laugh,laugh,True,Pos
6545,laune,laune,False,Neu
6546,laurin,laurin,False,Neu
6547,lauter,lauter,False,Neu
6548,lautsprecher-tribüne,loudspeaker stand,False,Neu
6549,lautstark,Loudly loud,False,Neu
6550,lautstärken-,volume,False,Neu
