,english_tokens,is_polarize,polarity
6762,twyla,False,Neu
6763,tyburn,False,Neu
6764,types,False,Neu
6765,ubuntu,False,Neu
6766,ultimately,False,Neu
6767,ultraviolet,False,Neu
6768,unadultered,False,Neu
6769,unbeatable,False,Neu
6770,unbelievable,True,Pos
6771,unbelievabley,False,Neu
6772,unbelievably,False,Neu
6773,unbreakable,False,Neu
6774,uncle,False,Neu
6775,uncluttered,False,Neu
6776,unconditional,False,Neu
6777,underated,False,Neu
6778,understatement,False,Neu
6779,underware,False,Neu
6780,unethical,True,Neg
6781,unexpected,False,Neu
6782,unfold,False,Neu
6783,unfolding,False,Neu
6784,unforgiven,False,Neu
6785,unforgiving,False,Neu
6786,uni,False,Neu
6787,unity,False,Neu
6788,unlikely,False,Neu
6789,unpainted,False,Neu
6790,unplug,False,Neu
6791,unquestionably,False,Neu
6792,unselfish,False,Neu
6793,unusable,False,Neu
6794,unusually,False,Neu
6795,unworldly,False,Neu
6796,upcoming,False,Neu
6797,upgrade,False,Neu
6798,upper,False,Neu
6799,ups,False,Neu
6800,upshaw,False,Neu
6801,upstate,False,Neu
6802,urination,False,Neu
6803,urine,False,Neu
6804,uttal,False,Neu
6805,vac,False,Neu
6806,vacuum,False,Neu
6807,vacuuming,False,Neu
6808,values,True,Pos
6809,vast,False,Neu
6810,vcd,False,Neu
6811,vegetables,False,Neu
6812,vent,False,Neu
6813,ventriloquism,False,Neu
6814,venus,False,Neu
6815,verbalization,False,Neu
6816,verify,False,Neu
6817,verne,False,Neu
6818,vertical,False,Neu
6819,verve,False,Neu
6820,vest,False,Neu
6821,vetrap,False,Neu
6822,vibrating,False,Neu
6823,vibration,False,Neu
6824,vicky,False,Neu
6825,victorinox,False,Neu
6826,victory,False,Neu
6827,viewed,False,Neu
6828,viewer,False,Neu
6829,views,False,Neu
6830,viii,False,Neu
6831,village,False,Neu
6832,villain,True,Neg
6833,villans,False,Neu
6834,villazon,False,Neu
6835,villian,False,Neu
6836,vince,False,Neu
6837,vinnie,False,Neu
6838,virgin,False,Neu
6839,virginia,False,Neu
6840,virtues,True,Pos
6841,visionary,True,Pos
6842,vista,False,Neu
6843,visualize,False,Neu
6844,visually,False,Neu
6845,vital,True,Pos
6846,vitamins,False,Neu
6847,vivid,False,Neu
6848,vixia,False,Neu
6849,vocabulary,False,Neu
6850,vocalist,False,Neu
6851,vocalists,False,Neu
6852,voiced,False,Neu
6853,voight,False,Neu
6854,vol,False,Neu
6855,vr,False,Neu
6856,vs,False,Neu
6857,waffles,False,Neu
6858,wagoner,False,Neu
6859,waist,False,Neu
6860,walker,False,Neu
6861,walks,False,Neu
6862,wall,False,Neu
6863,walls,False,Neu
6864,walmart,False,Neu
6865,waltz,False,Neu
6866,wanna,False,Neu
6867,war,True,Neg
6868,ward,False,Neu
6869,warmed,True,Pos
6870,warming,True,Pos
6871,wars,True,Neg
6872,watchable,False,Neu
6873,watches,False,Neu
6874,waterloo,False,Neu
6875,waterproof,False,Neu
6876,waving,False,Neu
6877,wayne,False,Neu
6878,wb,False,Neu
6879,weak,True,Neg
6880,weapons,True,Neg
6881,wearing,False,Neu
6882,wears,False,Neu
6883,weather,False,Neu
6884,weaved,False,Neu
6885,weaves,False,Neu
6886,weaving,False,Neu
6887,weir,False,Neu
6888,welcomed,True,Pos
6889,wells,True,Pos
6890,wendy,False,Neu
6891,wes,False,Neu
6892,westenra,False,Neu
6893,westerns,False,Neu
6894,wet,False,Neu
6895,wheelock,False,Neu
6896,whether,False,Neu
6897,whip,False,Neu
6898,whisk,False,Neu
6899,whit,False,Neu
6900,whoever,False,Neu
6901,whollop,False,Neu
6902,whopping,False,Neu
6903,whore,True,Neg
6904,wiccan,False,Neu
6905,widescreen,False,Neu
6906,wiht,False,Neu
6907,wii,False,Neu
6908,wiig,False,Neu
6909,wilder,False,Neu
6910,wilderness,False,Neu
6911,wildest,False,Neu
6912,wiley,False,Neu
6913,wilkerson,False,Neu
6914,william,False,Neu
6915,willing,False,Neu
6916,wimpy,True,Neg
6917,window,False,Neu
6918,winds,False,Neu
6919,wings,False,Neu
6920,wino,False,Neu
6921,winona,False,Neu
6922,winter,False,Neu
6923,wintertime,False,Neu
6924,winxp,False,Neu
6925,wire,False,Neu
6926,wired,False,Neu
6927,withstand,False,Neu
6928,wittier,False,Neu
6929,wittingly,False,Neu
6930,wives,False,Neu
6931,wizards,False,Neu
6932,womanly,False,Neu
6933,wonderland,False,Neu
6934,wonders,False,Neu
6935,wonka,False,Neu
6936,woods,False,Neu
6937,wore,False,Neu
6938,worl,False,Neu
6939,wormholes,False,Neu
6940,worry,True,Neg
6941,worshippers,True,Pos
6942,worthwhile,True,Pos
6943,wouldn,False,Neu
6944,wraiths,False,Neu
6945,wrangler,False,Neu
6946,wrap,False,Neu
6947,wrath,False,Neu
6948,wrenching,False,Neu
6949,wrestlers,False,Neu
6950,wrestles,False,Neu
6951,wrinkle,False,Neu
6952,wristband,False,Neu
6953,writ,False,Neu
6954,writingis,False,Neu
6955,writter,False,Neu
6956,wrotes,False,Neu
6957,wuz,False,Neu
6958,ww1,False,Neu
6959,wwp,False,Neu
6960,x86,False,Neu
6961,xbox,False,Neu
6962,xml,False,Neu
6963,xoxo,True,Pos
6964,xti,False,Neu
6965,xvi,False,Neu
6966,yahoo,False,Neu
6967,yankee,False,Neu
6968,yc,False,Neu
6969,yeahs,False,Neu
6970,yearning,True,Pos
6971,yeilds,False,Neu
6972,yelnats,False,Neu
6973,yep,True,Pos
6974,yer,False,Neu
6975,yhf,False,Neu
6976,yonder,False,Neu
6977,youl,False,Neu
6978,younce,False,Neu
6979,yourse,False,Neu
6980,youth,False,Neu
6981,yves,False,Neu
6982,zandt,False,Neu
6983,zapper,False,Neu
6984,zapping,False,Neu
6985,zelazny,False,Neu
6986,zenzele,False,Neu
6987,zipper,False,Neu
6988,zombieland,False,Neu
6989,zombies,False,Neu
6990,’,False,Neu
6991,“,False,Neu
6992,”,False,Neu
